Hopping Hoodlum, The;Hopping Hoodlum, The
Hopping Mad;Hopping Mad
Hopto;Hopto
Hostages;Hostages
Hot Pop;Hot Pop
Hot Rod;Hot Rod
Hot Shot;Hot Shot
Hot Wheels;Hot Wheels
Hotel Alien;Hotel Alien
House Case;House Case
House of Usher;House of Usher
House, The;House, The
Hover Bovver;Hover Bovver
Hover Raider RX;Hover Raider RX
How to Be a Complete Bastard;How to Be a Complete Bastard
Howard the Coder;Howard the Coder
Howard the Duck;Howard the Duck
Hudson Hawk;Hudson Hawk
Human Killing Machine;Human Killing Machine
Human Race, The;Human Race, The
Humanoids;Humanoids
Hummdinger;Hummdinger
Hunchback;Hunchback
Hunchback - The Adventure;Hunchback - The Adventure
Hunchback at the Olympics;Hunchback at the Olympics
Hunchback II - Quasimodo's Revenge;Hunchback II - Quasimodo's Revenge
Hunt for Bubber's Bathtub;Hunt for Bubber's Bathtub
Hunt for Red October, The;Hunt for Red October, The
Hunter Patrol;Hunter Patrol
Hunter's Moon;Hunter's Moon
Hunter, The;Hunter, The
Huntress of Midgard;Huntress of Midgard
Huxley Pig;Huxley Pig
Hybrid;Hybrid
Hydra;Hydra
Hydrax;Hydrax
Hypa-Ball;Hypa-Ball
Hyper Active;Hyper Active
Hyper Circuit;Hyper Circuit
Hyper Space Warrior;Hyper Space Warrior
Hyper Sports;Hyper Sports
Hyper Viper;Hyper Viper
Hyper-Hen;Hyper-Hen
Hyperbowl;Hyperbowl
Hyperion II;Hyperion II
Hyperrace;Hyperrace
Hyperspeed;Hyperspeed
Hyperthrust;Hyperthrust
Hypochondriac;Hypochondriac
Hysteria;Hysteria
I Play 3D Soccer;I Play 3D Soccer
I Play 3D Tennis;I Play 3D Tennis
I-Alien;I-Alien
I-Ball;I-Ball
I-Ball II - The Quest for the Past;I-Ball II - The Quest for the Past
I-Xera;I-Xera
Ian Botham's Test Match;Ian Botham's Test Match
Ice Cold Beer;Ice Cold Beer
Ice Guys;Ice Guys
Ice Hunter;Ice Hunter
Ice Island;Ice Island
Ice Palace (Creative Sparks);Ice Palace (Creative Sparks)
Ice Palace (K-Tel);Ice Palace (K-Tel)
Ice Station Zero;Ice Station Zero
Ice Temple, The;Ice Temple, The
Ice-Mania;Ice-Mania
Iceblox Plus;Iceblox Plus
Icicle Race;Icicle Race
Icicle Works;Icicle Works
ICUPS;ICUPS
Ihanpaska;Ihanpaska
IK+ Gold;IK+ Gold
Ikari III - The Rescue;Ikari III - The Rescue
Ikari Warriors;Ikari Warriors
Ikari Warriors II;Ikari Warriors II
Ikarus;Ikarus
Iketa;Iketa
Ikkiuchi;Ikkiuchi
Illgen;Illgen
Illusions;Illusions
Imagination;Imagination
Imaginator;Imaginator
Imhotep;Imhotep
Imperium;Imperium
Imperoid;Imperoid
Implosion;Implosion
Impossamole;Impossamole
Impossible Game, The;Impossible Game, The
Impossible Mission;Impossible Mission
Impossible Mission II;Impossible Mission II
Imshi;Imshi
Incredible Laboratory, The;Incredible Laboratory, The
Indiana Jones and the Fate of Atlantis;Indiana Jones and the Fate of Atlantis
Indiana Jones and The Last Crusade;Indiana Jones and The Last Crusade
Indiana Jones and the Temple of Doom;Indiana Jones and the Temple of Doom
Indoor Soccer;Indoor Soccer
Indoor Sports;Indoor Sports
Indy Heat;Indy Heat
Inertiania - Land of Motion;Inertiania - Land of Motion
Infection;Infection
Infernal Runner;Infernal Runner
Infidel;Infidel
Infiltrator;Infiltrator
Infiltrator 2;Infiltrator 2
Infinite Inferno;Infinite Inferno
Infinity Worlds in the Space;Infinity Worlds in the Space
Infodroid;Infodroid
Ingrid's Back;Ingrid's Back
Inheritance, The;Inheritance, The
Inheritance, The - Chaos in Scotland;Inheritance, The - Chaos in Scotland
Inheritance, The - Panic in Las Vegas;Inheritance, The - Panic in Las Vegas
Inherits of the Throne;Inherits of the Throne
Inner Space;Inner Space
Inner Space Plant Attack;Inner Space Plant Attack
Innuh's Pyramid, The;Innuh's Pyramid, The
Insanity in San Francisco;Insanity in San Francisco
Insectophobia;Insectophobia
Insects in Space;Insects in Space
Inspector Gadget;Inspector Gadget
Institute, The;Institute, The
Intensity;Intensity
Interceptor Base;Interceptor Base
Interchange;Interchange
Intergalactic Cage Match;Intergalactic Cage Match
International 3D Tennis;International 3D Tennis
International 5 A-Side;International 5 A-Side
International Basketball;International Basketball
International Ice Hockey;International Ice Hockey
International Karate;International Karate
International Karate Ultimate Competition Edition;International Karate Ultimate Competition Edition
International Ninja Rabbits;International Ninja Rabbits
International Soccer;International Soccer
International Speedway;International Speedway
International Sports Challenge;International Sports Challenge
International Team Sports;International Team Sports
International Tennis (Zeppelin Games);International Tennis (Zeppelin Games)
International Truck Racing;International Truck Racing
Interview;Interview
Into Hinterland World;Into Hinterland World
Into the Eagle's Nest;Into the Eagle's Nest
Into the Nature;Into the Nature
Intrigue!;Intrigue!
Intruder - The Game;Intruder - The Game
Intruder - The Space Quest;Intruder - The Space Quest
Invader;Invader
Invader Alert;Invader Alert
Invasion;Invasion
Invasive Action;Invasive Action
Invasor;Invasor
Invert;Invert
Invest;Invest
IO;IO
IQ;IQ
Iridis Alpha;Iridis Alpha
Iron Horse;Iron Horse
Iron Lord;Iron Lord
Island of Dr. Destructo, The;Island of Dr. Destructo, The
Island of the Dragons;Island of the Dragons
Isle of the Cursed Prophet;Isle of the Cursed Prophet
ISS - Incredible Shrinking Sphere;ISS - Incredible Shrinking Sphere
ISS Emergency!;ISS Emergency!
Issuar;Issuar
It's a Knockout;It's a Knockout
It's Magic;It's Magic
It's Magic 2;It's Magic 2
It's Only Rock n' Roll;It's Only Rock n' Roll
Italy '90 Soccer;Italy '90 Soccer
Italy 1990;Italy 1990
Ivan 'Ironman' Stewart's Super Off Road;Ivan 'Ironman' Stewart's Super Off Road
Iwo Jima;Iwo Jima
Iznogoud - The Grand Vizir;Iznogoud - The Grand Vizir
J.E.R.O;J.E.R.O
Jack and the Beanstalk;Jack and the Beanstalk
Jack Attack;Jack Attack
Jack Bullett;Jack Bullett
Jack Charlton's Match Fishing;Jack Charlton's Match Fishing
Jack Nicklaus Championship Golf;Jack Nicklaus Championship Golf
Jack the Nipper;Jack the Nipper
Jack the Nipper II;Jack the Nipper II
Jack The Ripper;Jack The Ripper
Jackal (Imagine);Jackal (Imagine)
Jackal (Konami);Jackal (Konami)
Jackal II;Jackal II
Jahangir Khan Squash;Jahangir Khan Squash
Jai Alai;Jai Alai
Jail Break;Jail Break
Jail War;Jail War
Jailbreak (Michael Lalonde);Jailbreak (Michael Lalonde)
Jam It!;Jam It!
James Bond;James Bond
James Fly;James Fly
James Pond 2 - Robocod;James Pond 2 - Robocod
JANI;JANI
JANI 2;JANI 2
Jara-Tava - The Isle of Fire;Jara-Tava - The Isle of Fire
Jars' Revenge;Jars' Revenge
Jasg;Jasg
Jason of the Argonauts;Jason of the Argonauts
Java Jim in Square Shaped Trouble;Java Jim in Square Shaped Trouble
Jaws (Box Office Software);Jaws (Box Office Software)
Jaws (Outlaw-Emix Software);Jaws (Outlaw-Emix Software)
Jaws (Screen 7);Jaws (Screen 7)
Jax;Jax
Jed's Journey;Jed's Journey
Jeep Command;Jeep Command
Jeep Command II;Jeep Command II
Jeffy;Jeffy
Jessy the Worm;Jessy the Worm
Jet Power Jack;Jet Power Jack
Jet Set Willy;Jet Set Willy
Jet Set Willy II - The Final Frontier;Jet Set Willy II - The Final Frontier
Jet Strike Mission;Jet Strike Mission
Jet-Boot Jack;Jet-Boot Jack
Jet-Boys;Jet-Boys
Jetan - Martian Chess;Jetan - Martian Chess
Jetpac!;Jetpac!
Jetsons, The;Jetsons, The
Jewel Thief;Jewel Thief
Jewels of Babylon;Jewels of Babylon
Jewels of Darkness;Jewels of Darkness
Jihad - Raid Over Baghdad;Jihad - Raid Over Baghdad
Jimbo;Jimbo
Jimmy Business;Jimmy Business
Jinks;Jinks
Jinn-Genie;Jinn-Genie
Jinxter;Jinxter
Job Race;Job Race
Jocky Wilson's Darts Challenge;Jocky Wilson's Darts Challenge
Jocky Wilson's Darts Compendium;Jocky Wilson's Darts Compendium
Joe (CP Verlag);Joe (CP Verlag)
Joe Blade;Joe Blade
Joe Blade 2;Joe Blade 2
Joe Dick - Private Investigator;Joe Dick - Private Investigator
Joe Gunn;Joe Gunn
Joe The Whizz Kid;Joe The Whizz Kid
John Elway's Quarterback;John Elway's Quarterback
John Lowe's Ultimate Darts;John Lowe's Ultimate Darts
Johnny Reb II;Johnny Reb II
Jolly Roger;Jolly Roger
Jonah Barrington's Squash;Jonah Barrington's Squash
Jonathan;Jonathan
Jonny Quest in Doctor Zin's Underworld;Jonny Quest in Doctor Zin's Underworld
Josh;Josh
Journey to the Centre of the Earth, A;Journey to the Centre of the Earth, A
Jouste;Jouste
Jr. Pac-Man;Jr. Pac-Man
Judge Dredd (Melbourne House);Judge Dredd (Melbourne House)
Judge Dredd (Virgin Mastertronic);Judge Dredd (Virgin Mastertronic)
Juice!;Juice!
Juke Box;Juke Box
Julius Caesar;Julius Caesar
Jump Jet;Jump Jet
Jump Machine;Jump Machine
Jump Ninja;Jump Ninja
Jumpin Jack;Jumpin Jack
Jumpin' Jimmy;Jumpin' Jimmy
JumpJets;JumpJets
Jumpman;Jumpman
Jumpman Junior;Jumpman Junior
Jungle Drums;Jungle Drums
Jungle Hunt;Jungle Hunt
Jungle Jack;Jungle Jack
Jungle Joe;Jungle Joe
Jungle Patrol;Jungle Patrol
Jungle Quest;Jungle Quest
Jungle Raid;Jungle Raid
Jungle Trouble;Jungle Trouble
Junkyard;Junkyard
Junkyard Jalopies;Junkyard Jalopies
Juno First;Juno First
Jupiter Lander;Jupiter Lander
Jupiter Mission 1999;Jupiter Mission 1999
Jupiter's Electrician;Jupiter's Electrician
Kabura;Kabura
Kaiser;Kaiser
Kaiv;Kaiv
Kami-Kaze;Kami-Kaze
Kamikaze;Kamikaze
Kamikaze Duck;Kamikaze Duck
Kane;Kane
Kane 2;Kane 2
Kangarudy;Kangarudy
KAOS;KAOS
Karamalz Cup;Karamalz Cup
Karate Champ;Karate Champ
Karate Chop;Karate Chop
Karateka;Karateka
Karnov;Karnov
Karting Grand Prix;Karting Grand Prix
Kat Trap;Kat Trap
Katabatia;Katabatia
Katakis;Katakis
Katapult;Katapult
Kayak;Kayak
Kayden Garth;Kayden Garth
Kayleth;Kayleth
Kellogg's Tour 1988;Kellogg's Tour 1988
Kendo Warrior;Kendo Warrior
Kennedy Approach;Kennedy Approach
Kentilla;Kentilla
Kernal's Chaos;Kernal's Chaos
Ket Trilogy, The;Ket Trilogy, The
Kettle;Kettle
Key Finders;Key Finders
Key-Quest 64;Key-Quest 64
Keys to Maramon, The;Keys to Maramon, The
Keystone Kapers;Keystone Kapers
KGB Agent;KGB Agent
KGB Superspy;KGB Superspy
Kick and Kill;Kick and Kill
Kick Box Vigilante;Kick Box Vigilante
Kikstart;Kikstart
Kikstart II;Kikstart II
Kill the Saucers;Kill the Saucers
Killed Until Dead;Killed Until Dead
Killer;Killer
Killer Bees;Killer Bees
Killer Games;Killer Games
Killer Watt;Killer Watt
Killer-Ring;Killer-Ring
Killing Machine;Killing Machine
Killozapp;Killozapp
Kinetic Connection;Kinetic Connection
Kinetik;Kinetik
King's Bounty;King's Bounty
King's Ransom;King's Ransom
King's Valley;King's Valley
Kings of Comedy;Kings of Comedy
Kings of the Beach;Kings of the Beach
Kitron - The Duel;Kitron - The Duel
Klax;Klax
Klemens;Klemens
Knax;Knax
Knight 'n' Grail;Knight 'n' Grail
Knight Games;Knight Games
Knight Games II;Knight Games II
Knight Lore;Knight Lore
Knight Orc;Knight Orc
Knight Rider;Knight Rider
Knight Trap;Knight Trap
Knight Tyme;Knight Tyme
Knight's Journey;Knight's Journey
Knightmare (Activision);Knightmare (Activision)
Knightmare! (Romik Software);Knightmare! (Romik Software)
Knights & Demons;Knights & Demons
Knights of Legend;Knights of Legend
Knights of the Desert;Knights of the Desert
Knockout;Knockout
Knoorkie;Knoorkie
Knuckle Busters;Knuckle Busters
Knötie in Cave;Knötie in Cave
Kobayashi Naru;Kobayashi Naru
Kobo64;Kobo64
Koko;Koko
Kokotoni Wilf;Kokotoni Wilf
Kong (Sputnik World);Kong (Sputnik World)
Kong Strikes Back!;Kong Strikes Back!
Kopido;Kopido
Koronis Rift;Koronis Rift
Kosmic Kanga;Kosmic Kanga
Kosmodrom;Kosmodrom
Krakens;Krakens
Krakout;Krakout
Kromazone;Kromazone
Krypton (Ace Software);Krypton (Ace Software)
Kulfon in the Bad Demons Land;Kulfon in the Bad Demons Land
Kung-Fu Master;Kung-Fu Master
Kupiec;Kupiec
Kurdor;Kurdor
Kwah!;Kwah!
Kwik Snax;Kwik Snax
L'Abbaye des Morts;L'Abbaye des Morts
L.A. Crackdown;L.A. Crackdown
L.A. Police Department;L.A. Police Department
Laberinto;Laberinto
Labiraton;Labiraton
Labman;Labman
Labyrinth - The Computer Game;Labyrinth - The Computer Game
Labyrinth Adventure;Labyrinth Adventure
Lady Pac;Lady Pac
Lady Tut;Lady Tut
Lala Prologue;Lala Prologue
Lancelot;Lancelot
Lancer Lords;Lancer Lords
Land of Neverwhere;Land of Neverwhere
Land of the Purple Sea;Land of the Purple Sea
Lands of Havoc, The;Lands of Havoc, The
Lane Crazy;Lane Crazy
Lane Mastodon vs The Blubbermen;Lane Mastodon vs The Blubbermen
Lapis Philosophorum - The Philosopher's Stone;Lapis Philosophorum - The Philosopher's Stone
Las Vegas Casino;Las Vegas Casino
Las Vegas Video Poker;Las Vegas Video Poker
Laser Squad;Laser Squad
Laser Zone;Laser Zone
Laserwheel;Laserwheel
Last Amazon Trilogy, The;Last Amazon Trilogy, The
Last Battle;Last Battle
Last Duel;Last Duel
Last Fight, The;Last Fight, The
Last Ninja 2;Last Ninja 2
Last Ninja 3;Last Ninja 3
Last Ninja Remix, The;Last Ninja Remix, The
Last Ninja, The;Last Ninja, The
Last V8, The;Last V8, The
Latent Fusion;Latent Fusion
Laurel & Hardy;Laurel & Hardy
Lava Flow;Lava Flow
Law of the West;Law of the West
Lawn Tennis;Lawn Tennis
Lazarian;Lazarian
Lazarus;Lazarus
Lazer Duel;Lazer Duel
Lazer Maze (Ranger Software);Lazer Maze (Ranger Software)
Lazer Tag;Lazer Tag
Lazertech;Lazertech
Lazy Jones;Lazy Jones
Le Mans;Le Mans
Le Parc;Le Parc
Leaderboard;Leaderboard
Leaderboard - Executive Edition;Leaderboard - Executive Edition
Leap Frog;Leap Frog
Leaping Larry (Krypton Force);Leaping Larry (Krypton Force)
Leather Goddesses of Phobos;Leather Goddesses of Phobos
LED Storm;LED Storm
Lee Enfield - Tournament of Death;Lee Enfield - Tournament of Death
Left 2 Die;Left 2 Die
Left 2 Die Part 2;Left 2 Die Part 2
Legacy of the Ancients;Legacy of the Ancients
Legend of Blacksilver, The;Legend of Blacksilver, The
Legend Of Kage;Legend Of Kage
Legend of Leydon House, The;Legend of Leydon House, The
Legend of Sinbad, The;Legend of Sinbad, The
Legend of the Amazon Women, The;Legend of the Amazon Women, The
Legend of the Apache Gold, The;Legend of the Apache Gold, The
Legend of the Knucker-Hole, The;Legend of the Knucker-Hole, The
Legion of the Damned;Legion of the Damned
Legion of the Damned 2;Legion of the Damned 2
Legion of the Damned 3;Legion of the Damned 3
Legions of Death;Legions of Death
LeiLei Relay;LeiLei Relay
Leisure Suit Leo II - The Secret of Maniac Island;Leisure Suit Leo II - The Secret of Maniac Island
Lemmings;Lemmings
Leonardo;Leonardo
Lester;Lester
Let's Invade 2;Let's Invade 2
Lethal Weapon;Lethal Weapon
Lethal Zone;Lethal Zone
Leviathan;Leviathan
Licence to Kill;Licence to Kill
Life of a Lone Electron, The;Life of a Lone Electron, The
Life-Term;Life-Term
Lifeforce;Lifeforce
Lifeform;Lifeform
Light Cycles (Joe Young);Light Cycles (Joe Young)
Light Force;Light Force
Lights On;Lights On
Lily Lander;Lily Lander
Limes & Napoleon;Limes & Napoleon
Line of Fire;Line of Fire
Lion Hunt;Lion Hunt
Lions of the Universe;Lions of the Universe
Little Computer People;Little Computer People
Little Dragon, The;Little Dragon, The
Little Green Man;Little Green Man
Little Knight Arthur;Little Knight Arthur
Little Nippers Deluxe;Little Nippers Deluxe
Little Puff in Dragonland;Little Puff in Dragonland
Little Sara Sister Trilogy;Little Sara Sister Trilogy
Live and Let Die;Live and Let Die
Liverpool - The Computer Game;Liverpool - The Computer Game
Living Daylights, The;Living Daylights, The
Livingstone I Presume;Livingstone I Presume
Loco;Loco
Lode Runner;Lode Runner
Lode Runner's Rescue;Lode Runner's Rescue
Logic (CP Verlag) (1993);Logic (CP Verlag) (1993)
Lone Wolf - The Mirror of Death;Lone Wolf - The Mirror of Death
Long Life;Long Life
Long Riders, The;Long Riders, The
Loopy Landa;Loopy Landa
Loopz;Loopz
Lord of Dragonspire, The;Lord of Dragonspire, The
Lord of the Rings;Lord of the Rings
Lords;Lords
Lords of Chaos;Lords of Chaos
Lords of Chaos II;Lords of Chaos II
Lords of Doom;Lords of Doom
Lords of Midnight;Lords of Midnight
Lorella;Lorella
Lost City, The;Lost City, The
Lost Crown of Queen Anne, The;Lost Crown of Queen Anne, The
Lost Ninja, The;Lost Ninja, The
Lost Realms of Murkasada;Lost Realms of Murkasada
Lost Tomb;Lost Tomb
Lotus Esprit Turbo Challenge;Lotus Esprit Turbo Challenge
Love Tramp;Love Tramp
Lucifer's Realm;Lucifer's Realm
Lucky Egg;Lucky Egg
LuftrauserZ;LuftrauserZ
Luma;Luma
Lumberjack;Lumberjack
Luna;Luna
Lunar Blitz RX;Lunar Blitz RX
Lunar Jailbreak;Lunar Jailbreak
Lunar Leeper;Lunar Leeper
Lunari;Lunari
Lunattack;Lunattack
Lurking Horror, The;Lurking Horror, The
Lykia - The Lost Island;Lykia - The Lost Island
Macadam Bumper;Macadam Bumper
Macbeth;Macbeth
MACH - Maneuverable Armed Computer Humans;MACH - Maneuverable Armed Computer Humans
Mad Doctor;Mad Doctor
Mad Mix Game - The Pepsi Challenge;Mad Mix Game - The Pepsi Challenge
Mad Nurse;Mad Nurse
Mad Springs;Mad Springs
Madballs;Madballs
Madness;Madness
Madrax;Madrax
Mafia;Mafia
Mag Max;Mag Max
Magess of Midgard;Magess of Midgard
Magic Candle, The;Magic Candle, The
Magic Duel;Magic Duel
Magic Events, The;Magic Events, The
Magic House;Magic House
Magic Johnson's Basketball;Magic Johnson's Basketball
Magic Madness;Magic Madness
Magic Micro Mission;Magic Micro Mission
Magic of Endoria;Magic of Endoria
Magic Rufus;Magic Rufus
Magic Stone;Magic Stone
Magic Wood;Magic Wood
Magical Formula;Magical Formula
Magical Girl Mary vs EVIL;Magical Girl Mary vs EVIL
Magician's Ball, The;Magician's Ball, The
Magicland Dizzy;Magicland Dizzy
Magnetoball;Magnetoball
Magnetron;Magnetron
Magus, The;Magus, The
MAH;MAH
Mail Order Monsters;Mail Order Monsters
Main Frame;Main Frame
Majik;Majik
Major Blink;Major Blink
Make My Day;Make My Day
Mama Llama;Mama Llama
Mancala;Mancala
Mancave;Mancave
Mancopter;Mancopter
Mandragore;Mandragore
Mandroid;Mandroid
Maniac Mansion;Maniac Mansion
Manic Miner;Manic Miner
Manic Miner 64DX;Manic Miner 64DX
Marauder;Marauder
Marble Madness;Marble Madness
Marble Springs;Marble Springs
Margo;Margo
Mario Bros (Atari);Mario Bros (Atari)
Mario Bros (Ocean);Mario Bros (Ocean)
Mars;Mars
Mars Patrol;Mars Patrol
Mars Saga;Mars Saga
Marsh Fighter;Marsh Fighter
Mashed Turtles;Mashed Turtles
Mask;Mask
Mask II;Mask II
Mask III - Venom Strikes Back;Mask III - Venom Strikes Back
Mask of the Sun, The;Mask of the Sun, The
Masquerade;Masquerade
Master Blaster (Zeppelin Games);Master Blaster (Zeppelin Games)
Master Ninja - Shadow Warrior of Death;Master Ninja - Shadow Warrior of Death
Master of Magic;Master of Magic
Master Of The Lamps;Master Of The Lamps
Masters of the Universe - The Movie;Masters of the Universe - The Movie
Masters of the Universe in Terraquake;Masters of the Universe in Terraquake
Masters of Time;Masters of Time
Match Buster;Match Buster
Match Day;Match Day
Match Day II;Match Day II
Match Point;Match Point
MatchSCII;MatchSCII
Matrix - Gridrunner 2;Matrix - Gridrunner 2
Max Headroom;Max Headroom
Max Torque;Max Torque
Maxi Golf;Maxi Golf
Maximum Overdrive;Maximum Overdrive
Maxwell Manor - The Skull of Doom;Maxwell Manor - The Skull of Doom
Mayday Squad!;Mayday Squad!
Mayhem In Monsterland;Mayhem In Monsterland
Maze Chase;Maze Chase
Maze Chase Again;Maze Chase Again
Maze Mania;Maze Mania
Maze of Death;Maze of Death
McDonaldland;McDonaldland
Mean Car;Mean Car
Mean City;Mean City
Mean Machine;Mean Machine
Mean Streak;Mean Streak
Mean Streets;Mean Streets
Mechanicus;Mechanicus
Mega Apocalypse;Mega Apocalypse
Mega Phoenix;Mega Phoenix
Mega Starforce - Return to the Great Star;Mega Starforce - Return to the Great Star
Mega Starforce Remix;Mega Starforce Remix
Mega Tank Blasta;Mega Tank Blasta
Mega Thrusterball;Mega Thrusterball
Megamania C64;Megamania C64
Meganova - The Weapon;Meganova - The Weapon
Melee;Melee
Melonmania;Melonmania
Memory;Memory
Menace;Menace
Mercenaries;Mercenaries
Mercenary (Novagen Software);Mercenary (Novagen Software)
Mercenary - The Second City;Mercenary - The Second City
Mercenary 2 - The Revenge;Mercenary 2 - The Revenge
Mercs;Mercs
Merlin;Merlin
Mermaid Madness;Mermaid Madness
Metabolis;Metabolis
Metagalactic Llamas - Battle at the Edge of Time;Metagalactic Llamas - Battle at the Edge of Time
Metal Dust;Metal Dust
Metal Gear;Metal Gear
Metal Warrior;Metal Warrior
Metal Warrior 2;Metal Warrior 2
Metal Warrior 3;Metal Warrior 3
Metal Warrior 4 - Agents of Metal;Metal Warrior 4 - Agents of Metal
Metal Warrior Ultra;Metal Warrior Ultra
Metallic Legend;Metallic Legend
Metalmaze;Metalmaze
Metro-Cross;Metro-Cross
Metron;Metron
Metropolis (The Power House);Metropolis (The Power House)
Metropolis (Topo Soft);Metropolis (Topo Soft)
Miami Chase;Miami Chase
Miami Dice;Miami Dice
Miami Vice;Miami Vice
Michael Jordan vs Larry Bird - One on One;Michael Jordan vs Larry Bird - One on One
Mickey Mouse;Mickey Mouse
Mickey's Space Adventure;Mickey's Space Adventure
Micro Hexagon;Micro Hexagon
Micro Mouse;Micro Mouse
Microcosm;Microcosm
Microdot;Microdot
MicroLeague Baseball;MicroLeague Baseball
MicroLeague WWF Wrestling;MicroLeague WWF Wrestling
Microprose Soccer;Microprose Soccer
Midnight Raider;Midnight Raider
Midnight Resistance;Midnight Resistance
Midsummer Olympics;Midsummer Olympics
Miecze Valdgira II;Miecze Valdgira II
Mig Alley Ace;Mig Alley Ace
Mig-29 Soviet Fighter;Mig-29 Soviet Fighter
Might and Magic - Secret of the Inner Sanctum;Might and Magic - Secret of the Inner Sanctum
Might and Magic II - Gates to Another World;Might and Magic II - Gates to Another World
Mighty Bombjack;Mighty Bombjack
Mike Mech;Mike Mech
Mikie;Mikie
Milk Race;Milk Race
Millenium Warriors;Millenium Warriors
Millie & Molly;Millie & Molly
Mind Control;Mind Control
Mind Pursuit;Mind Pursuit
Mindfighter;Mindfighter
Mindshadow;Mindshadow
Mindwheel;Mindwheel
Miner 2049'er;Miner 2049'er
Miner-1861;Miner-1861
Mini Golf (Capcom);Mini Golf (Capcom)
Mini Golf (Magic Bytes);Mini Golf (Magic Bytes)
Mini Putt;Mini Putt
Mining;Mining
Minotrace;Minotrace
Mirage;Mirage
Misfortune;Misfortune
Missile Blasta Remastered;Missile Blasta Remastered
Missile Command (Interceptor Software);Missile Command (Interceptor Software)
Mission 1 - Project Volcano;Mission 1 - Project Volcano
Mission 2 - Project Gibraltar;Mission 2 - Project Gibraltar
Mission A.D;Mission A.D
Mission Asteroid;Mission Asteroid
Mission Elevator;Mission Elevator
Mission Impossibubble;Mission Impossibubble
Mission Jupiter (Codemasters);Mission Jupiter (Codemasters)
Mission Jupiter (Softdisk);Mission Jupiter (Softdisk)
Mission Monday;Mission Monday
Mission Moon;Mission Moon
Mission Omega;Mission Omega
Mission on Thunderhead;Mission on Thunderhead
Mission X-2;Mission X-2
Mobster;Mobster
Moebius;Moebius
Moebius - The Orb of Celestial Harmony;Moebius - The Orb of Celestial Harmony
Mollusk Redux, The;Mollusk Redux, The
Monday Night Football;Monday Night Football
Mondu's Fight Palace;Mondu's Fight Palace
Monkey Eat Milkey;Monkey Eat Milkey
Monopoly Deluxe;Monopoly Deluxe
Monster Buster;Monster Buster
Monster Mash;Monster Mash
Monster Trivia;Monster Trivia
Monsters!;Monsters!
Monstrum;Monstrum
Montezuma's Revenge;Montezuma's Revenge
Montrix;Montrix
Monty Mole;Monty Mole
Monty On The Run;Monty On The Run
Monty Python's Flying Circus;Monty Python's Flying Circus
Moon Cresta;Moon Cresta
Moon Crises 1999;Moon Crises 1999
Moon Crystals;Moon Crystals
Moon Dust;Moon Dust
Moon Hop;Moon Hop
Moon Patrol;Moon Patrol
Moon Shuttle;Moon Shuttle
Moon Stroll;Moon Stroll
Moon Survival;Moon Survival
Moonbeamer;Moonbeamer
Moonfall;Moonfall
Moonmist;Moonmist
Moonracer;Moonracer
Moonraker (Loadstar);Moonraker (Loadstar)
Moons;Moons
Moonshadow;Moonshadow
Moonspire;Moonspire
Moonsweeper (Imagic);Moonsweeper (Imagic)
Moonsweeper (Tronic Verlag);Moonsweeper (Tronic Verlag)
Moontorc;Moontorc
Moonwalker;Moonwalker
Mopper;Mopper
Mordon's Quest;Mordon's Quest
Moribund;Moribund
Morpheus;Morpheus
MOT;MOT
Motocross (Codemasters);Motocross (Codemasters)
Motor Mania;Motor Mania
Motor Massacre;Motor Massacre
Motorbike Madness;Motorbike Madness
Motorhead;Motorhead
Mountain Bike Racer;Mountain Bike Racer
Mountain King;Mountain King
Mountie Mick's Deathride;Mountie Mick's Deathride
Mouse Trap;Mouse Trap
Movie Mayhem;Movie Mayhem
Movie Monster Game, The;Movie Monster Game, The
Moving Target;Moving Target
Mr. Cool;Mr. Cool
Mr. Dig;Mr. Dig
Mr. Do;Mr. Do
Mr. Do's Castle;Mr. Do's Castle
Mr. Dynamite;Mr. Dynamite
Mr. Heli;Mr. Heli
Mr. Mephisto;Mr. Mephisto
Mr. Robot and His Robot Factory;Mr. Robot and His Robot Factory
Mr. Speedy and His Adventures;Mr. Speedy and His Adventures
Mr. TNT;Mr. TNT
Mr. Wimpy The Hamburger Game;Mr. Wimpy The Hamburger Game
Mr. Wino;Mr. Wino
Ms. Pac-Man;Ms. Pac-Man
MTV Remote Control;MTV Remote Control
Mugsy's Revenge;Mugsy's Revenge
MULE;MULE
Muncher Eats Chewits, The;Muncher Eats Chewits, The
Munsters, The;Munsters, The
Muppet Adventure - Chaos at the Carnival;Muppet Adventure - Chaos at the Carnival
Murder in the Mediterranean;Murder in the Mediterranean
Murder in the Monastery;Murder in the Monastery
Murder in the Museum;Murder in the Museum
Murder on the Mississippi;Murder on the Mississippi
Murder on the Zinderneuf;Murder on the Zinderneuf
Murder Times Seven!;Murder Times Seven!
Murdlok;Murdlok
Murray Mouse - Supercop;Murray Mouse - Supercop
Mutant Monty;Mutant Monty
Mutants;Mutants
My Life;My Life
Mysterious Mountain;Mysterious Mountain
Mystery (CP Verlag);Mystery (CP Verlag)
Mystery (Magna Media);Mystery (Magna Media)
Mystery Master - Felony!;Mystery Master - Felony!
Mystery Master - Murder by the Dozen;Mystery Master - Murder by the Dozen
Mystery of the Nile;Mystery of the Nile
Mystery Voyage;Mystery Voyage
Mystical Mission;Mystical Mission
Myth (Rainbird);Myth (Rainbird)
